id,Languages_Spoken
72598,English;Spanish;Marathi
72599,Lahnda;Turkish;Spanish;Hindi
72600,Swahili;English;Spanish;Amharic;German
72601,English;Spanish;Marathi;Hindi
72602,Lahnda;English;Spanish;Vietnamese;Amharic
72603,Urdu;Lahnda;Japanese;English;Spanish;Amharic
72604,English;Spanish;Marathi;Hindi;Amharic
72605,Swahili;English;Hindi;Amharic;Arabic
72606,Chinese;Spanish;Hindi;German
72607,Lahnda;English;Chinese;Spanish;Hindi;German
72608,Lahnda;Swahili;English;Chinese;Spanish;Japanese;Hindi;Vietnamese;Amharic;And
72609,Lahnda;Swahili;Spanish;Marathi
72610,Lahnda;Swahili;English;Spanish
72611,Japanese;Somali;Swahili;English;Spanish;Hindi;And
72612,Chinese;Japanese;Scala;And;German
72613,Lahnda;Somali;Swahili;Chawl;Turkish;Chinese;Spanish;Kotlin;German
72614,Lahnda;Turkish;Spanish;Hindi
72615,Chinese
72616,Somali;Spanish;Hindi;French
72617,Japanese;Somali;English;Spanish;Hindi
72618,Chinese
72619,Spanish;German
72620,English;Spanish;Marathi;Hindi;And
72621,Lahnda;Chinese;Spanish;Hindi;Russian;Amharic;German
72622,Urdu;Japanese;Somali;English;Chinese;Spanish;Marathi;Hindi;Logu;Amharic;German;French
72623,Hindi
72624,Lahnda;English;Chinese;Spanish;Amharic
72625,Somali;Chinese;Spanish;Amharic
72626,Japanese;And
72627,Swahili;English;Spanish;Amharic;German
72628,Swahili;English;Spanish;Amharic;German
72629,English;Spanish;Marathi;Amharic;German
72630,English;Spanish;Marathi;Amharic
72631,Swahili;English;Spanish;Hindi
72632,Lahnda;Somali;English;Chinese;Spanish;Hindi;Amharic
72633,Japanese;English;Hindi;Russian;Amharic;Arabic;French
72634,English;Chinese;Spanish;Marathi;Hindi
72635,Swahili;English;Spanish;Amharic
72636,English;Marathi;German
72637,Lahnda;English;Chinese;Spanish;Japanese;Marathi;Amharic
72638,Urdu;Lahnda;Swahili;English;Chinese;Spanish;Marathi;Hindi;German;Arabic
72639,Lahnda;English;Spanish;Marathi;Amharic
72640,Lahnda;English;Chinese;Hindi;German
72641,Hindi;Scala;French
72642,Somali;Swahili;English;Chinese;Spanish
72643,English;Spanish;Marathi;Amharic
72644,Lahnda;Chinese;Spanish;Hindi;Logu;German
72645,Lahnda;Somali;Turkish;English;Spanish;Logu;Amharic;German
72646,English;Spanish;German
72647,Clojure;English;Spanish
72648,Swahili;English;Spanish;Amharic;German
72649,Lahnda;English;Spanish;Hindi;Logu;And;French
72650,Lahnda;English;Spanish;Marathi
72651,Lahnda;English;Spanish;Hindi;Scala;Amharic
72652,English;Chinese;Spanish;Hindi
72653,Urdu;Lahnda;Japanese;English;Chinese;Spanish;Hindi;Russian;Amharic
72654,Lahnda;Marathi;Amharic
72655,Lahnda;Somali;Swahili;English;Chinese;Spanish;Kotlin;Hindi;Logu;Korean
72656,Lahnda;Swahili;English;Spanish;Amharic;German
72657,Somali;Thart;Chinese;Kotlin
72658,Lahnda;Swahili;English;Spanish;Amharic;Arabic
72659,Spanish;Hindi;Amharic
72660,Spanish;Marathi
72661,Lahnda;Hindi;Bow
72662,Chinese;Kotlin;Hindi
72663,Japanese;English;Spanish;Hindi;Amharic
72664,English;Spanish;Marathi;Amharic
72665,English;Spanish;Amharic;And
72666,English;Chinese;Spanish;Amharic
72667,Chinese;Spanish;French
72668,Lahnda;English;Spanish;Marathi;Amharic;German
72669,Lahnda;Somali;English;Spanish;Marathi;Hindi;Amharic
72670,Somali;English;Spanish;Hindi;Arabic
72671,Lahnda;Japanese;Somali;Swahili;English;Chinese;Spanish;Japanese;Marathi;Hindi;Amharic;And
72672,English;Spanish;Marathi
72673,English;Chinese;Spanish;Marathi;Amharic
72674,Lahnda;English;Spanish;Marathi;Amharic
72675,Lahnda;English;Marathi;Hindi;Vietnamese;Amharic;French
72676,English;Spanish;Marathi;Hindi;Amharic;And;German
72677,Somali;Swahili;English;Chinese;Spanish;Hindi;Amharic
72678,Japanese;Somali;Swahili;Telugu;English
72679,Lahnda;Chinese
72680,English;Chinese;Spanish;German
72681,Somali;Chinese;Spanish;Japanese;Hindi;And
72682,Swahili;English;Chinese;Spanish;Japanese;And;Arabic
72683,Lahnda;Swahili;English;Spanish
72684,Spanish;Hindi;German
72685,Turkish;English;Spanish;Marathi;Amharic;German
72686,Urdu;Lahnda;Japanese;Somali;English;Chinese;Spanish;Kotlin;Hindi
72687,Chinese
72688,Chinese;Amharic;French
72689,Swahili;English;Spanish;Hindi;German
72690,English;Spanish;Marathi;Amharic
72691,Turkish;English;Japanese;And
72692,Lahnda;Japanese;Somali;English;Hindi
72693,Lahnda;English;Chinese;Spanish;Amharic
72694,Swahili;English;Spanish;Amharic;German
72695,English;Spanish
72696,Chinese;Spanish;Kotlin;Japanese;And
72697,English;Chinese;Spanish;Marathi;Amharic
72698,Urdu;Lahnda;Japanese;English;Japanese;Marathi;Logu;Amharic;And;German;Korean;French
72699,Chinese
72700,Lahnda;English;Spanish;Marathi;Vietnamese;Amharic
72701,Lahnda;English;Chinese;Spanish;Hindi;German
72702,Swahili;English;Spanish;Amharic;German
72703,English;Spanish;Hindi
72704,Japanese;Somali;Chinese;Amharic
72705,Lahnda;Hindi;Amharic
72706,Hindi;Russian;Arabic
72707,English;Spanish;Marathi;German
72708,Lahnda;Chinese;Hindi;Scala;Amharic
72709,Lahnda;Swahili;Spanish;Marathi;Amharic
72710,Japanese;Somali;Turkish;English;Chinese;Spanish;Marathi;Hindi;German
72711,English;Spanish;Hindi;Amharic
72712,Swahili;Telugu;English;Chinese;Spanish;Hindi;Vietnamese;Amharic;German
72713,Swahili;English;Spanish;Amharic
72714,Lahnda;Chinese;Hindi;Scala
72715,Lahnda;Spanish
72716,English;Spanish;Hindi
72717,Japanese;Chinese;Hindi
72719,Spanish;Marathi;Amharic
72720,Somali;Swahili;Chinese;Kotlin;Hindi;Amharic
72721,Chinese
72722,Thart;Chawl;English;Chinese;Spanish
72723,Swahili;English;Spanish;German
72724,Lahnda;Swahili;English;Chinese;Spanish;Marathi;Amharic
72725,Lahnda;English;Spanish;German
72726,Swahili;English;Spanish;Amharic
72727,English;Spanish;Vietnamese
72728,Swahili;English;Spanish;German
72729,English;Kotlin;Hindi;German
72730,English;Chinese;Spanish;Marathi;Hindi;Vietnamese;Amharic
72731,Hindi;Arabic
72732,Chinese;Hindi;Amharic
72733,Lahnda;Japanese;English;Marathi;Hindi;French
72734,English;Spanish;Marathi;Amharic;German
72735,Lahnda;Somali;Chinese;Hindi
72736,English;Spanish;Vietnamese
72737,Swahili;English;Chinese;Spanish;Marathi;Amharic;German
72738,Lahnda;Somali;Swahili;Chinese;Chew
72739,English;Chinese;Marathi;Amharic;German
72740,Hindi;Russian;Amharic
72741,Spanish;Scala;German
72742,Lahnda;English;Spanish;Hindi;Amharic
72743,Lahnda;Turkish;Chinese;Spanish;Kotlin
72744,Japanese;English;Spanish;Marathi;Hindi;Amharic
72745,Lahnda;Japanese;English;Chinese;Spanish;Marathi;Amharic
72746,Swahili;Spanish;Amharic
72747,English;Spanish;French
72748,Swahili;English;Spanish
72749,English;Spanish;Marathi;Amharic
72750,Urdu;Lahnda;Japanese;Somali;Swahili;English;Spanish;Hindi;Vietnamese;Amharic;German
72751,Japanese;Arabic
72752,Swahili;English;Spanish;Amharic
72753,Lahnda;Swahili;Turkish;Spanish;Amharic
72754,Swahili;English;Spanish;Marathi;German
72755,Somali
72756,Swahili;Chinese;Spanish;Amharic
72757,Lahnda;Japanese;English;Chinese;Spanish;Marathi;Hindi;Amharic
72758,Chawl;Spanish
72759,Japanese;English
72761,Urdu;Lahnda;Japanese;Somali;Chinese;Hindi
72762,Urdu;English;Spanish;Hindi;Logu;Scala;Amharic
72763,English;Chinese;Kotlin;Amharic
72764,Swahili;Thart
72765,Japanese;English;Chinese;Spanish;Marathi;Hindi;Amharic
72766,Swahili;English;Spanish;Amharic;German
72767,English;Chinese;Hindi;Amharic
72768,Turkish;English;Spanish;Marathi;Hindi;Vietnamese;Amharic
72769,Somali;Swahili;English;Marathi;Amharic
72770,Lahnda;Japanese;Somali;Hindi
72771,And
72772,Chinese;Spanish;Kotlin;Amharic;German;French
72773,Urdu;Lahnda;Japanese;Somali;Swahili;English;Chinese;Spanish;Japanese;Marathi;Hindi;Vietnamese;Amharic;German
72774,English;Spanish;Hindi
72777,Swahili;Amharic
72778,Spanish;Arabic
72779,Lahnda;Somali;English;Chinese;Marathi
72780,Lahnda;Swahili;English;Spanish;Amharic
72782,Somali;English;Spanish;German
72783,Urdu;Lahnda;Japanese;Somali;Swahili;English;Chinese;Marathi;Amharic;Arabic
72784,Chinese;Spanish;Hindi;Russian;Scala;Amharic;French
72785,Turkish;English;Spanish;Kotlin;And;German
72786,Japanese;Somali;Swahili;Chinese;Spanish;Hindi;Amharic
72787,Urdu;Lahnda;Japanese;Somali;Hindi
72788,Hindi;Amharic
72789,Chinese
72790,Somali;Swahili;English;Spanish
72791,Lahnda;Japanese;Somali;English;Chinese;Hindi;Vietnamese;Scala;Amharic
72792,Chinese;Spanish;French
72793,Swahili;Chinese;Spanish;Amharic;German
72794,English;Spanish
72795,Swahili;Telugu
72796,Lahnda;Japanese;English;Chinese;Spanish;Marathi;Amharic;German;French
72797,Swahili;English;Chinese;Spanish;Amharic
72798,English;Spanish;Amharic
72799,Swahili;English;Chinese;Spanish;Amharic
72800,Lahnda;Japanese;Somali;Swahili;Hindi;Amharic;Korean
72801,English;Chinese;Spanish;Amharic;German
72802,Lahnda;Swahili;English;Chinese;Spanish;Marathi;Amharic
72803,English;German
72804,Chinese;Amharic;And
72805,Swahili;English;Spanish;Amharic
72806,Swahili;English;Spanish;Marathi;Amharic
72807,Chinese;Kotlin
72808,Chinese;Kotlin
72809,Lahnda;Spanish;Hindi
72810,English;Chinese;Spanish;Marathi;Amharic
72811,Somali;Swahili;English;Spanish
72812,Japanese;Somali;Swahili;English;Spanish;Amharic
72813,Swahili;English;Chinese;Spanish;Marathi;Hindi;Scala;Amharic;And;German
72814,Somali;Swahili;Amharic
72815,English;Spanish;Marathi;Arabic
72816,Lahnda;Somali;English;Chinese;Spanish;Amharic;Korean
72817,English;Spanish
72818,Chew
72819,Lahnda;Hindi
72820,Lahnda;English;Spanish
72821,Lahnda;Swahili;Thart;Chinese;Spanish;Japanese;Amharic
72822,Japanese;Somali;Swahili;Spanish;Hindi
72823,English;Spanish;Marathi;Hindi;Amharic;German
72824,Lahnda;English;Chinese;Spanish;Marathi;Hindi;Logu;Amharic
72825,Lahnda;Japanese;Swahili;Hindi;French
72826,English;Chinese;Spanish;German
72827,English;Chinese;Kotlin;Hindi;Amharic
72828,Lahnda;Japanese;Thart;English;Chinese;Spanish;Hindi;Vietnamese;Amharic
72829,Japanese;Somali;English;Chinese;Spanish;Hindi;German;French
72830,Japanese;Turkish;Hindi
72831,Swahili;English;Amharic;German
72832,Lahnda;English;Japanese;Hindi;Vietnamese;And
72833,Chinese;Spanish;Hindi
72834,Japanese;Somali;Swahili;Turkish;German
72835,Lahnda;Chinese;Hindi;Scala;Amharic
72836,Japanese;Somali;Swahili;Chinese;Hindi;Amharic
72837,Somali;Turkish;English;Spanish;Hindi;Vietnamese
72838,Lahnda;Japanese;Somali;English;Spanish;Hindi
72839,English;Chinese;Spanish;Marathi;Hindi;Russian;Amharic
72840,Lahnda;Spanish;Marathi;Amharic
72841,Chinese;Kotlin
72842,Urdu;Lahnda;Japanese;Somali;Swahili;English;Chinese;Spanish;Kotlin;Marathi;Hindi;Logu;Amharic;French
72843,Urdu;Lahnda;Japanese;Somali;Swahili;English;Spanish;Hindi;Russian;Vietnamese;Amharic;German
72844,Urdu;Lahnda;Japanese;Somali;Chawl;Hindi;Russian;French
72845,English;Spanish;Marathi;Amharic;German
72846,Swahili;English;Spanish;Marathi;Amharic
72847,Japanese;Somali;Turkish;Kotlin;Marathi
72848,Urdu;Lahnda;Japanese;Somali;English;Chinese;Spanish
72849,Lahnda;Clojure;Logu
72850,Chinese;Hindi;Scala
72851,Chinese
72852,Chinese;Spanish
72853,Japanese;And
72854,Lahnda;English;Marathi;Hindi;Amharic
72855,Swahili;English;Chinese;Spanish;Japanese;Marathi;And
72856,Chinese;Scala
72857,Japanese;English;Chinese;Spanish;Hindi
72858,Lahnda;Japanese;Somali;English;Chinese;Spanish;Kotlin;Hindi;Logu;Amharic;German;French
72859,Lahnda;Japanese;Swahili;Turkish;English;Chinese;Spanish;Amharic;French
72860,Lahnda;Hindi
72861,Spanish;Kotlin;Marathi;German
72862,Urdu;Lahnda;Japanese;Somali;Spanish
72863,Thart;Chinese;Kotlin;Hindi;Amharic
72864,Swahili;Chinese
72865,Swahili;English;Kotlin;Hindi;German
72866,Lahnda;English;Spanish;Marathi;Hindi;Amharic
72867,Japanese;And
72868,Lahnda;Japanese;Somali;Hindi
72869,Lahnda;Japanese;Somali;Erlang;Telugu;Turkish;English;Chinese;Spanish;Hindi;Logu;Amharic;And;French
72870,Swahili;English;Spanish
72871,Swahili;English;Amharic;French
72873,Chinese;Spanish
72874,Lahnda;Somali;Swahili;Chinese
72875,Lahnda;Swahili;English;Spanish;Amharic;German;Arabic
72876,Lahnda;Clojure;English;French
72877,Chinese;Kotlin
72878,English;Chinese;Spanish;Amharic
72879,Lahnda;English;Spanish;Hindi;Russian;Vietnamese;Amharic
72880,English;Spanish
72881,Lahnda;Japanese;Somali;Hindi
72882,Swahili;Turkish;English;Spanish;Hindi;Amharic;German
72883,Swahili;English;French
72884,English;Spanish
72885,Lahnda;English;Chinese;Spanish;Japanese;Amharic
72886,Somali
72887,English;Spanish
72888,English;Chinese;Spanish;Amharic;German
72889,Lahnda;Somali;Hindi;Scala
72890,Lahnda;Japanese;English;Chinese;Spanish;Vietnamese
72891,Somali;English;Chinese;Spanish;Hindi;Amharic
72892,Lahnda;English;Spanish;Marathi
72893,Lahnda;Somali;Turkish;Hindi;Amharic
72894,Chinese
72895,Lahnda;Swahili;Turkish;Chinese;Spanish;Amharic
72896,English;Spanish;German
72897,Japanese;Somali;Swahili
72898,Lahnda;English;Spanish;Marathi;Amharic
72899,English;Marathi;Hindi;Amharic
72900,Somali;Swahili;English;Chinese;Spanish;Japanese;Logu;Amharic;German
72901,Chinese;Amharic
72902,English;Spanish;German
72903,English;Spanish
72904,English;Spanish
72905,Swahili
72906,Lahnda;Kotlin;Hindi;Amharic
72907,Swahili;English;Spanish;Marathi;Amharic
72908,English;Chinese;Spanish;Scala;Amharic
72909,Somali;Swahili;English;Spanish;Marathi;Amharic
72910,Japanese;Somali;English;Spanish;Hindi
72911,Urdu;Lahnda;Japanese;Swahili;English;Chinese;Spanish;Hindi
72912,Lahnda;Japanese;Somali;Swahili;Telugu;English;Chinese;Spanish;German
72913,Swahili;Logu;And;German;Korean
72914,Lahnda;Spanish
72915,Lahnda;English;Spanish;Amharic;German
72916,Lahnda;Swahili;English;Spanish;Amharic
72917,Urdu;Lahnda;Japanese;Somali;English;Chinese;Spanish;Hindi;Vietnamese;Logu;Korean
72918,Urdu;Lahnda;Japanese;English
72919,Urdu;Japanese;Somali;Swahili
72920,Chawl;English;Spanish;Marathi;Vietnamese
72921,Chinese;Spanish;Japanese;Hindi;And
72922,Japanese;Somali;Swahili;English;Spanish;Marathi;Amharic
72923,Japanese;Chinese;Spanish;Marathi;Hindi;Amharic
72924,English;Spanish;Marathi;Hindi;Amharic
72925,Lahnda;English;Chinese;Spanish;Japanese;Marathi;Hindi;Amharic;German
72926,Lahnda;Japanese;Somali;English;Chinese;Spanish
72927,English;Spanish
72928,English;Spanish;Arabic;French
72929,Swahili;Amharic;Arabic
72930,Lahnda;Somali;Swahili;English;Spanish;Hindi;Amharic
72931,Swahili;English;Chinese;Spanish;Amharic;German
72932,Japanese;Somali;English;Chinese;Spanish;Japanese;Marathi;Amharic;And
72933,Swahili
72934,Chinese;Spanish;Amharic
72935,Urdu;Lahnda;Japanese;Somali;Turkish;English;Chinese;Spanish;Kotlin;Marathi;Amharic;And
72936,Somali;English;Chinese;Spanish;Kotlin;Marathi;Hindi
72937,Urdu;Japanese;Swahili;English;Chinese;Spanish;Japanese;Marathi;Hindi;Amharic;German
72938,Somali;English;Spanish;Marathi;Amharic
72939,Chinese;Spanish;Marathi;Hindi
72940,Somali;Swahili;English;Chinese;Spanish;Marathi;Hindi;Amharic;German
72941,Swahili;Chinese;Japanese;And
72942,Urdu;Lahnda;Japanese;Somali;Chinese;Hindi;Arabic
72943,English;Spanish;Amharic;German
72944,Swahili;English;Marathi;Amharic
72945,Chinese;Spanish;Kotlin;Marathi;Hindi;Bow
72946,Lahnda;Swahili;English;Spanish;Vietnamese;Amharic
72947,Japanese;Somali;English;Spanish;Marathi;Amharic
72948,Lahnda;Swahili;English;Spanish;Marathi;Hindi;Amharic;Arabic
72949,Lahnda;Swahili;Spanish
72950,Japanese;Somali;Turkish;Spanish;Amharic;German
72951,Urdu;Lahnda;Japanese;Spanish;German;French
72952,Lahnda;Japanese;Somali;Swahili;Chawl;Erlang;English;Spanish;Japanese;Hindi;Russian;Amharic;And;German;Korean
72953,Somali;Swahili;Logu
72954,Lahnda;Turkish;English;Chinese;Spanish;Hindi;Amharic
72955,Japanese;Somali;Turkish;Chinese;Hindi
72956,Lahnda;Swahili;English;Chinese;Spanish;Hindi;Logu;Amharic
72957,Japanese;Somali;Spanish;Hindi;Bow
72958,Lahnda;Hindi;Arabic
72959,Lahnda;English;Spanish;Marathi;Hindi;Amharic
72960,Urdu;Lahnda;Japanese;English;Chinese;Spanish;Hindi;Russian;Amharic
72961,Swahili;English;Chinese;Spanish
72962,Swahili;English;Spanish;French
72963,Swahili;English;Spanish;Amharic;German
72964,Swahili;English;Spanish;Marathi;Amharic;German;Arabic
72965,Swahili;English;Amharic
72966,Turkish;English;Chinese;Spanish;German
72967,Swahili;English;Spanish;Marathi;Amharic
72968,Chinese;Spanish;Kotlin
72969,Lahnda;English;Spanish;Vietnamese;Amharic
72970,Turkish;Hindi
72971,Lahnda;Japanese;Somali;English;Chinese;Spanish;Kotlin;Marathi;Hindi;Amharic
72972,Lahnda;Somali;Swahili;Spanish;Hindi
72973,Spanish;Hindi;German
72974,Lahnda;Swahili;English;Chinese;Spanish;Marathi;Amharic;Arabic
72975,Somali
72976,English;Spanish;Marathi;Hindi;Amharic;German
72977,Lahnda;Japanese;Somali;Swahili;Chinese;Marathi;Hindi
72978,Swahili;Hindi
72979,Lahnda;Thart;Turkish;English;Hindi
72980,Urdu;Lahnda;Japanese;Somali;English;Chinese;Spanish;Marathi;Hindi;Amharic;French
72981,Swahili;English;Spanish
72982,Lahnda;English;Spanish;Hindi
72983,Japanese;Somali;Swahili;English;Chinese;Spanish;Marathi;Amharic;German
72984,Swahili;English;Spanish
72985,English;Spanish;Marathi;Amharic
72986,Chinese;Kotlin
72987,Urdu;Lahnda;Japanese;English;Amharic
72988,Lahnda;Japanese;Somali;Chinese;Hindi
72989,Japanese;English;Marathi
72990,English;Spanish;Marathi;Amharic
72991,Lahnda;English;Chinese;Scala;German
72992,Japanese;And
72993,Lahnda;Japanese;Somali;English;Chinese;Spanish;Japanese;Marathi;Amharic
72994,Chinese;Spanish;Japanese;French
72995,Lahnda;Swahili;English;Spanish;Hindi;Amharic
72996,English;Chinese;Spanish
72997,Japanese;And
72998,English;Marathi;Amharic
72999,Lahnda;Somali;Hindi
73000,Lahnda;English;Chinese;Marathi;Amharic
73001,Somali;Swahili;Chinese;Hindi
73002,Lahnda;Japanese;Somali;Chinese;Spanish;Hindi
73003,Lahnda;Chinese;Spanish;Hindi
73004,Swahili;English;Spanish;Amharic
73005,English;Chinese;Spanish
73006,Lahnda;Japanese;Somali;Swahili;English;Chinese;Spanish;Hindi;Amharic
73007,Lahnda;Japanese;Somali
73008,Somali;English;Spanish;Hindi
73009,Lahnda;Amharic;French
73010,Swahili;Spanish;Amharic
73011,Swahili;Telugu;English;Spanish;Amharic;German
73012,Spanish;Marathi;Amharic
73013,Swahili;English;Chinese;Spanish;Marathi;And
73014,Lahnda;English;Spanish;French
73015,Lahnda;Turkish;English;Chinese;Spanish;Amharic;German
73016,Swahili;English;Spanish;Amharic;French
73017,Lahnda;Swahili;English;Spanish;Amharic
73018,Japanese;Somali;Japanese;And
73019,English;Spanish;Marathi;Vietnamese;Amharic
73020,Japanese;Somali;English;Chinese;Kotlin;Hindi;Amharic;German
73021,Thart;English;Chinese;Spanish;Marathi;Amharic;German
73022,Clojure;Chinese;Spanish;Vietnamese
73024,Lahnda;Japanese;Somali;English
73025,English;Spanish;Arabic
73026,Swahili;English;Chinese;Spanish;Marathi;Hindi;Vietnamese;German
73027,Chinese;Kotlin;Hindi
73028,Lahnda;Japanese;English;Spanish;Hindi
73029,Lahnda;English;Chinese;Spanish;Amharic;German;French
73030,Chinese;Spanish;Amharic
73031,English;Spanish
73033,Hindi;Scala
73034,Swahili
73035,English;Spanish;Vietnamese;German
73036,Japanese;Somali
73037,Lahnda;Swahili;English;Spanish;Russian;Amharic;German
73038,Lahnda;Swahili;English;Chinese;Spanish;Marathi;Hindi;Amharic
73039,Lahnda;Japanese;Somali;English;Chinese;Spanish;Kotlin;Marathi;Hindi;Vietnamese;Amharic;German
73040,English;Chinese;Spanish;Marathi;Amharic
73041,English;Chinese;Spanish;Amharic;German
73042,Lahnda;Chawl;English;Chinese;Spanish;Hindi;Amharic
73043,English;Chinese;Spanish;Amharic;German
73044,Chinese;Kotlin
73045,Lahnda;Turkish;English;Spanish;Marathi;Hindi;Logu;Amharic;French
73046,Lahnda;English;Spanish;Marathi;Hindi;Russian;Amharic;German
73047,Lahnda;English;Chinese;Spanish;Hindi;Amharic
73048,Chinese;German
73049,Spanish
73050,Japanese;Somali;Hindi;Amharic
73051,Urdu;Lahnda;Japanese;Somali;Thart;Turkish;English;Chinese;Spanish;Marathi;Hindi;Logu;Scala;Amharic;German;Korean;French
73052,English;Spanish;Hindi
73053,Chinese;Spanish;Amharic
73054,Japanese;And
73055,Lahnda;Somali;Swahili;English;Chinese;Spanish;Marathi;Hindi
73056,Lahnda;Chinese;Spanish;French
73057,Lahnda;Swahili;English;Chinese;Spanish;Hindi;Amharic;German
73058,Japanese;Turkish;English;Spanish;Logu
73059,Japanese;Somali;Thart;Chinese;Kotlin;Hindi;Bow
73060,Lahnda;Spanish;Hindi
73061,Swahili;Spanish;German
73062,Lahnda;Chinese;Amharic
73063,Lahnda;English;Chinese;Amharic;French
73064,Somali;Swahili;Telugu;English;Chinese;Spanish;Hindi;Scala;German
73065,Lahnda;Swahili;English;Chinese;Spanish;Amharic
73066,Lahnda;Chinese;Spanish;Kotlin;Amharic;And
73067,Japanese;Swahili;Turkish;Spanish;Hindi;Amharic
73068,English;Spanish
73069,English;Chinese;Spanish;Amharic
73070,Urdu;Lahnda;Japanese;Somali;Turkish;English;Chinese;Spanish;Marathi;Hindi;Amharic
73071,Lahnda;Hindi;Amharic
73072,Lahnda;Hindi;Amharic
73073,Lahnda;Swahili;Turkish;English;Chinese;Spanish;Hindi;Amharic;German
73074,Urdu
73075,Spanish;Marathi
73076,English;Spanish;Marathi;Amharic;German
73077,Swahili;English;Amharic
73078,Lahnda;English;Spanish;Hindi;German
73079,Lahnda;Japanese;English;Marathi;Amharic;French
73080,Swahili;English;Spanish;Amharic
73081,Chinese;Spanish;Kotlin;Hindi;Vietnamese;Amharic
73082,Urdu;Lahnda;Somali;English;Chinese;Spanish;Marathi;Hindi;Vietnamese;Amharic
73083,English;Spanish;Kotlin;Russian;Amharic
73084,Hindi;Amharic
73085,Chinese;Spanish;Hindi;French
73086,Lahnda;Turkish;Spanish;Hindi;German
73087,English;Spanish;Marathi;Hindi
73088,Chinese
73089,Somali;Swahili;Spanish;Logu
73090,Lahnda;Turkish;Hindi
73091,Hindi;Amharic;French
73092,Somali;Kotlin;Japanese;Vietnamese;And
73093,English;Chinese;Spanish;Amharic
73094,English;Spanish;German
73095,Lahnda;Chew
73096,Chinese;Spanish;Hindi
73097,Japanese;Somali;Marathi;Hindi;Russian;Amharic
73098,Urdu;Lahnda;Japanese;Somali;Swahili;English;Chinese;Spanish;Hindi
73099,English;Chinese;Spanish;Marathi;Hindi;Amharic
73100,Somali;Swahili
73101,English;Spanish;French
73102,Swahili;Amharic;Arabic
73103,Lahnda;Swahili;English;Spanish;Amharic;German
73104,Swahili;English;Spanish;Amharic;German
73105,Lahnda;English;Chinese;Spanish;Marathi;Hindi;Amharic
73106,Lahnda;Somali;English;Spanish;Russian;Vietnamese;Amharic;French
73107,English;Chinese;Amharic;Arabic
73108,Lahnda;Turkish;English;Chinese;Spanish;Hindi;Vietnamese;Amharic
73109,English;Spanish;Marathi;German
73110,Lahnda;Japanese;Somali;Swahili;Chinese;Spanish;Amharic;German
73111,Japanese;English;Spanish;Marathi;Amharic
73112,Turkish;Chinese;Spanish;Amharic;Arabic
73113,Somali;Swahili;Hindi
73114,English;Spanish;Hindi
73115,Lahnda;Japanese;Hindi;French
73116,Lahnda;English;Chinese;Spanish;Scala;Amharic
73117,Lahnda;English;Chinese;Spanish;Marathi;Hindi;Amharic;German
73118,Somali;Swahili;Amharic
73119,Amharic;French
73120,Thart;Chinese;Spanish;Kotlin;Amharic
73121,Lahnda;Somali;Swahili;Thart;Chinese;Spanish;Kotlin;Marathi;Hindi;Amharic
73122,English;Spanish;Hindi
73123,English;Chinese;Spanish;Marathi;Amharic
73124,Japanese;Somali;Swahili;English;Spanish;Amharic
73125,Lahnda;Swahili;Turkish;Chinese;Spanish;German
73126,Lahnda;English;Chinese;Spanish;Hindi;Russian;Scala;Amharic;German
73127,Somali;English;Spanish;Vietnamese;Amharic
73128,Swahili;Chinese;Hindi
73129,Chinese;Spanish
73130,Swahili;Turkish;English;Spanish;Marathi
73131,Swahili;English;Spanish;Amharic
73132,Somali;Swahili
73133,Lahnda;Japanese;Somali;Swahili;Turkish;English;Spanish
73134,Lahnda;English;Spanish;Marathi;Hindi;Amharic
73135,Swahili;English;Amharic;Arabic
73136,Swahili;Spanish;French
73137,English;Chinese;Spanish;Hindi;Vietnamese;Amharic;German
73138,English;Hindi;Russian;Amharic
73139,Lahnda;English;Spanish;Marathi;Amharic
73140,Japanese;Chinese;Spanish;Hindi;German
73141,Urdu;Lahnda;Japanese;Somali;Swahili;English;Chinese;Spanish;Marathi;Amharic
73142,Lahnda;Swahili;English;Spanish;Amharic;German
73143,Japanese;Swahili;English;Spanish;Marathi;Amharic
73144,Urdu;Lahnda;Japanese;Somali;English;Chinese
73145,Swahili;English;Spanish;Hindi;Amharic
73146,Spanish;Vietnamese
73147,Somali;English;Chinese;Spanish;Vietnamese;Amharic
73148,Lahnda;English;Spanish;Hindi;Amharic;German
73149,Hindi;Bow
73150,English;Chinese;Spanish;Marathi;Amharic;German
73151,Swahili;English;Amharic;German
73152,Hindi
73153,Lahnda;English;Chinese;Spanish;Amharic
73154,Lahnda;Swahili;English;Chinese;Spanish;German
73155,English;Spanish;Marathi;Amharic
73156,Swahili;English;Spanish;Amharic
73157,Marathi;Vietnamese
73158,Lahnda;Russian;French
73159,Lahnda;Hindi;Russian;Amharic
73160,Swahili;English;Spanish;Marathi
73161,Lahnda;Japanese;Somali;English;Spanish
73162,Lahnda;Swahili;English;Chinese;Spanish;Hindi;Logu;Amharic;German
73163,English;Chinese;Spanish;Hindi;Amharic
73164,Lahnda;Chinese
73165,Chinese;Spanish;Hindi;Amharic
73166,English;Chinese;Spanish;Marathi;Hindi;Amharic
73167,English;Chinese;Spanish;Hindi;Bow
73168,Lahnda;Japanese;Swahili;English;Chinese;Spanish;Marathi;Hindi;Amharic
73169,Lahnda;Japanese;Somali;Swahili;English;Spanish;Hindi
73170,English;Spanish
